nitrogen,phosphorus,potassium,ph,humidity_avg,temp_avg,precip_avg,target_crop,region_city
0.17,6.67,138.83,5.67,10.435833335,25.3275,7.538333334,barley,Gharb
0.3315,462.0,1012.0,6.4,9.474999999,24.6325,5.37166666575,barley,Tadla
0.1639,124.0,565.0,5.78,10.435833335,25.3275,7.538333334,barley,Gharb
0.1639,3.0,210.0,5.78,9.474999999,24.6325,5.37166666575,barley,Tadla
0.1727,9.0,488.0,7.0,9.474999999,24.6325,5.37166666575,barley,Gharb
0.1639,5.0,343.0,5.04,11.71416666575,27.934166665,8.63166666575,barley,Gharb
0.1639,2.62,76.34,5.69,10.435833335,25.3275,7.538333334,barley,Gharb
0.17,2.0,141.0,5.67,10.435833335,25.3275,7.538333334,barley,Fès-Meknès
0.17,2.0,306.0,5.67,9.474999999,24.6325,5.37166666575,barley,Fès-Meknès
0.1639,2.0,167.0,5.04,11.71416666575,27.934166665,8.63166666575,barley,Gharb
0.0861,2.0,433.0,8.1,11.71416666575,27.934166665,8.63166666575,barley,Gharb
0.17,3.0,212.0,5.67,10.435833335,25.3275,7.538333334,barley,Tadla
0.17,4.0,250.0,5.67,10.435833335,25.3275,7.538333334,barley,Gharb
0.17,7.0,396.0,5.67,10.435833335,25.3275,7.538333334,barley,Gharb
0.1166,5.0,133.0,6.3,9.474999999,24.6325,5.37166666575,barley,Gharb
0.254950956,1.9,282.0,5.3,11.71416666575,27.934166665,8.63166666575,barley,Fès-Meknès
0.09,95.7,401.0,6.98,9.474999999,24.6325,5.37166666575,barley,Tadla
0.4379,7.0,205.0,5.4,10.435833335,25.3275,7.538333334,barley,Gharb
0.250347819,3.0,225.0,5.6,10.435833335,25.3275,7.538333334,barley,Tadla
0.000261711,2.0,283.0,5.2,10.435833335,25.3275,7.538333334,barley,Gharb
0.17,8.0,157.0,5.67,10.435833335,25.3275,7.538333334,barley,Fès-Meknès
0.17,12.0,209.0,5.67,10.435833335,25.3275,7.538333334,barley,Gharb
0.0982,3.0,151.0,5.6,10.435833335,25.3275,7.538333334,barley,Tadla
0.0969,2.0,281.0,6.0,10.435833335,25.3275,7.538333334,barley,Gharb
0.1193,2.0,168.0,6.5,9.474999999,24.6325,5.37166666575,barley,Fès-Meknès
0.2267,4.0,221.0,5.8,9.474999999,24.6325,5.37166666575,barley,Tadla
0.12,5.04,286.0,6.47,9.474999999,24.6325,5.37166666575,barley,Tadla
0.2,2.2,134.0,6.3,9.474999999,24.6325,5.37166666575,barley,Fès-Meknès
0.1371,3.0,162.0,6.4,9.474999999,24.6325,5.37166666575,barley,Fès-Meknès
0.1255,5.0,99.0,5.4,10.435833335,25.3275,7.538333334,barley,Tadla
0.5813,7.0,187.0,5.3,10.435833335,25.3275,7.538333334,barley,Gharb
0.09,1.98,163.0,6.95,9.474999999,24.6325,5.37166666575,barley,Tadla
0.000261711,4.0,429.0,5.2,10.435833335,25.3275,7.538333334,barley,Gharb
0.2336,3.0,400.0,5.6,10.435833335,25.3275,7.538333334,barley,Gharb
0.2066,114.0,1161.0,7.2,9.474999999,24.6325,5.37166666575,barley,Tadla
0.235599614,1.0,175.0,5.7,10.435833335,25.3275,7.538333334,barley,Fès-Meknès
0.09,2.0,472.0,7.45,9.474999999,24.6325,5.37166666575,barley,Gharb
0.0879,9.0,111.0,6.3,9.474999999,24.6325,5.37166666575,barley,Tadla
0.1753,3.0,181.0,6.0,9.474999999,24.6325,5.37166666575,barley,Tadla
0.18,2.0,138.0,6.0,10.435833335,25.3275,7.538333334,barley,Gharb
0.209463971,9.3,664.0,5.86,11.71416666575,27.934166665,8.63166666575,barley,Gharb
0.2592,4.0,165.0,5.6,9.474999999,24.6325,5.37166666575,barley,Fès-Meknès
0.2219,11.0,141.0,5.4,9.474999999,24.6325,5.37166666575,barley,Tadla
0.1398,1.0,120.0,5.7,11.71416666575,27.934166665,8.63166666575,barley,Tadla
0.167037589,3.0,616.0,6.1,10.435833335,25.3275,7.538333334,barley,Tadla
0.18,7.0,266.0,6.0,10.435833335,25.3275,7.538333334,barley,Fès-Meknès
0.2153,2.0,215.0,5.6,9.474999999,24.6325,5.37166666575,barley,Fès-Meknès
0.16,4.0,450.0,5.78,9.474999999,24.6325,5.37166666575,barley,Tadla
0.09,11.0,528.0,7.53,9.474999999,24.6325,5.37166666575,barley,Tadla
0.1255,7.0,260.0,5.4,10.435833335,25.3275,7.538333334,barley,Gharb
0.250293402,2.0,118.0,5.8,10.435833335,25.3275,7.538333334,barley,Fès-Meknès
0.12,2.0,234.0,6.1,9.474999999,24.6325,5.37166666575,barley,Tadla
0.09,3.0,469.0,7.53,9.474999999,24.6325,5.37166666575,barley,Gharb
0.153423315,3.1,493.0,5.75,11.71416666575,27.934166665,8.63166666575,barley,Fès-Meknès
0.250293402,2.0,105.0,5.8,10.435833335,25.3275,7.538333334,barley,Fès-Meknès
0.250293402,1.0,315.0,5.8,10.435833335,25.3275,7.538333334,barley,Tadla
0.12,4.0,226.0,6.1,9.474999999,24.6325,5.37166666575,barley,Fès-Meknès
0.16,3.0,378.0,6.95,9.474999999,24.6325,5.37166666575,barley,Gharb
0.250293402,3.0,124.0,5.8,10.435833335,25.3275,7.538333334,barley,Tadla
0.260151402,19.0,127.0,6.2,10.435833335,25.3275,7.538333334,barley,Tadla
0.250293402,7.0,218.0,5.8,10.435833335,25.3275,7.538333334,barley,Tadla
0.250293402,1.0,55.0,5.8,10.435833335,25.3275,7.538333334,barley,Gharb
0.250293402,9.0,270.0,5.8,10.435833335,25.3275,7.538333334,barley,Gharb
0.250293402,5.0,250.0,5.8,10.435833335,25.3275,7.538333334,barley,Gharb
0.250293402,11.0,345.0,5.8,10.435833335,25.3275,7.538333334,barley,Tadla
0.1255,23.0,92.0,5.4,10.435833335,25.3275,7.538333334,barley,Tadla
0.250293402,4.0,214.0,5.8,10.435833335,25.3275,7.538333334,barley,Fès-Meknès
0.1255,9.0,359.0,5.4,9.474999999,24.6325,5.37166666575,barley,Fès-Meknès
0.1255,13.0,265.0,5.4,9.474999999,24.6325,5.37166666575,barley,Fès-Meknès
0.18,3.0,290.0,5.86,9.474999999,24.6325,5.37166666575,barley,Tadla
0.16,2.0,343.0,7.7,9.474999999,24.6325,5.37166666575,barley,Tadla
0.09,99.0,1189.0,7.1,9.474999999,24.6325,5.37166666575,barley,Fès-Meknès
0.1255,12.0,74.0,5.4,10.435833335,25.3275,7.538333334,barley,Fès-Meknès
0.16,3.0,444.0,7.7,9.474999999,24.6325,5.37166666575,barley,Tadla
0.250293402,8.0,164.0,5.8,10.435833335,25.3275,7.538333334,barley,Tadla
0.250293402,3.53,250.75,5.8,10.435833335,25.3275,7.538333334,barley,Tadla
0.250293402,14.0,430.0,5.8,10.435833335,25.3275,7.538333334,barley,Gharb
0.2279,8.0,186.0,5.3,10.435833335,25.3275,7.538333334,barley,Gharb
0.1255,7.0,94.0,5.4,9.474999999,24.6325,5.37166666575,barley,Gharb
0.18,8.0,440.0,5.98,9.474999999,24.6325,5.37166666575,barley,Tadla
0.18,14.0,238.0,5.98,9.474999999,24.6325,5.37166666575,barley,Fès-Meknès
0.16,2.0,488.0,7.7,9.474999999,24.6325,5.37166666575,barley,Tadla
0.2279,88.0,615.0,5.3,10.435833335,25.3275,7.538333334,barley,Gharb
0.2279,8.0,299.0,5.3,10.435833335,25.3275,7.538333334,barley,Gharb
0.16,6.0,213.0,5.75,9.3258333335,25.5866666675,4.47583333425,barley,Tadla
0.16,3.0,412.0,6.5,9.3258333335,25.5866666675,4.47583333425,barley,Fès-Meknès
0.250293402,22.0,596.0,5.8,10.23500000175,24.9575,7.64500000075,barley,Gharb
0.18,8.0,465.0,5.98,9.3258333335,25.5866666675,4.47583333425,barley,Tadla
0.18,4.0,172.0,5.98,9.3258333335,25.5866666675,4.47583333425,barley,Gharb
0.16,10.0,268.0,6.58,9.3258333335,25.5866666675,4.47583333425,barley,Fès-Meknès
0.069481704,42.0,1116.0,7.1,9.3258333335,25.5866666675,4.47583333425,barley,Fès-Meknès
0.250293402,20.0,367.0,5.8,10.23500000175,24.9575,7.64500000075,barley,Tadla
0.253099197,2.9,165.0,5.09,10.6866666675,25.6091666675,8.585833333250001,barley,Gharb
0.19491006,1.6,167.0,5.56,10.6866666675,25.6091666675,8.585833333250001,barley,Gharb
0.18,10.0,156.0,5.98,9.3258333335,25.5866666675,4.47583333425,barley,Gharb
0.069481704,4.0,191.0,7.1,9.3258333335,25.5866666675,4.47583333425,barley,Fès-Meknès
0.209642879,3.4,208.0,5.3,10.6866666675,25.6091666675,8.585833333250001,barley,Tadla
0.250293402,19.0,166.0,5.8,10.23500000175,24.9575,7.64500000075,barley,Gharb
0.2279,17.0,471.0,5.3,10.23500000175,24.9575,7.64500000075,barley,Tadla
0.16,4.0,282.0,6.0,9.3258333335,25.5866666675,4.47583333425,barley,Gharb
0.5135,8.0,131.0,4.7,9.3258333335,25.5866666675,4.47583333425,barley,Gharb
0.2279,11.0,337.0,5.3,10.23500000175,24.9575,7.64500000075,barley,Tadla
0.16,3.0,408.0,6.48,9.3258333335,25.5866666675,4.47583333425,barley,Gharb
0.2802,3.0,115.0,5.2,9.3258333335,25.5866666675,4.47583333425,barley,Gharb
0.250293402,15.0,354.0,5.8,10.23500000175,24.9575,7.64500000075,barley,Gharb
0.134622792,2.0,265.0,6.63,9.3258333335,25.5866666675,4.47583333425,barley,Fès-Meknès
0.2279,2.0,248.0,5.3,10.23500000175,24.9575,7.64500000075,barley,Gharb
0.2279,4.0,170.0,5.3,10.23500000175,24.9575,7.64500000075,barley,Tadla
0.16,2.0,148.0,6.33,9.3258333335,25.5866666675,4.47583333425,barley,Tadla
0.16,10.0,639.0,5.7,9.3258333335,25.5866666675,4.47583333425,barley,Gharb
0.1543,1.0,163.0,5.4,9.3258333335,25.5866666675,4.47583333425,barley,Fès-Meknès
0.250293402,28.0,203.0,5.8,10.23500000175,24.9575,7.64500000075,barley,Tadla
0.250293402,13.0,267.0,5.8,10.23500000175,24.9575,7.64500000075,barley,Fès-Meknès
0.16,5.0,421.0,5.54,9.3258333335,25.5866666675,4.47583333425,barley,Tadla
0.0678215,5.83,240.0,8.0,9.3258333335,25.5866666675,4.47583333425,barley,Fès-Meknès
0.1333,1.0,137.0,5.4,10.23500000175,24.9575,7.64500000075,barley,Fès-Meknès
0.250293402,19.79,234.11,5.8,10.23500000175,24.9575,7.64500000075,barley,Tadla
0.250293402,23.0,269.0,5.8,10.23500000175,24.9575,7.64500000075,barley,Gharb
0.250293402,17.5,71.87,5.8,10.23500000175,24.9575,7.64500000075,barley,Gharb
0.1333,13.0,272.0,5.4,10.23500000175,24.9575,7.64500000075,barley,Gharb
0.1333,10.0,159.0,5.4,10.23500000175,24.9575,7.64500000075,barley,Tadla
0.1106,1.0,179.0,5.1,9.3258333335,25.5866666675,4.47583333425,barley,Gharb
0.250293402,4.0,86.0,5.8,10.23500000175,24.9575,7.64500000075,barley,Tadla
0.1333,3.0,486.0,5.4,10.23500000175,24.9575,7.64500000075,barley,Fès-Meknès
0.1333,3.0,243.0,5.4,10.23500000175,24.9575,7.64500000075,barley,Fès-Meknès
0.1333,2.0,178.0,5.4,10.23500000175,24.9575,7.64500000075,barley,Tadla
0.250293402,10.0,628.0,5.8,10.23500000175,24.9575,7.64500000075,barley,Gharb
0.1333,4.0,150.0,5.4,10.23500000175,24.9575,7.64500000075,barley,Tadla
0.0969,3.0,151.0,6.0,10.23500000175,24.9575,7.64500000075,barley,Gharb
0.195910715,48.0,663.0,5.8,9.3258333335,25.5866666675,4.47583333425,barley,Fès-Meknès
0.2289,3.0,190.0,5.72,10.23500000175,24.9575,7.64500000075,barley,Gharb
0.0808,2.0,320.0,6.1,9.3258333335,25.5866666675,4.47583333425,barley,Fès-Meknès
0.1937,6.0,434.0,5.1,10.23500000175,24.9575,7.64500000075,barley,Tadla
0.250293402,4.0,106.0,5.8,10.23500000175,24.9575,7.64500000075,barley,Tadla
0.2289,5.0,108.0,5.85,10.23500000175,24.9575,7.64500000075,barley,Gharb
0.0969,35.0,86.0,6.0,10.23500000175,24.9575,7.64500000075,barley,Tadla
0.1196,5.0,288.0,5.4,9.3258333335,25.5866666675,4.47583333425,barley,Gharb
0.2289,13.0,674.0,5.87,10.23500000175,24.9575,7.64500000075,barley,Tadla
0.2289,79.0,678.0,5.85,10.23500000175,24.9575,7.64500000075,barley,Fès-Meknès
0.250293402,9.0,283.0,5.8,10.23500000175,24.9575,7.64500000075,barley,Fès-Meknès
0.250293402,6.0,186.0,5.8,10.23500000175,24.9575,7.64500000075,barley,Tadla
0.2289,5.3,80.24,5.85,10.23500000175,24.9575,7.64500000075,barley,Fès-Meknès
0.250293402,3.0,295.0,5.8,10.23500000175,24.9575,7.64500000075,barley,Gharb
0.250293402,1.0,137.0,5.8,10.23500000175,24.9575,7.64500000075,barley,Fès-Meknès
0.1209,7.0,429.0,6.4,10.23500000175,24.9575,7.64500000075,barley,Fès-Meknès
0.1209,2.0,172.0,6.4,10.23500000175,24.9575,7.64500000075,barley,Fès-Meknès
0.1209,4.0,126.0,6.4,10.23500000175,24.9575,7.64500000075,barley,Fès-Meknès
0.1209,2.0,122.0,6.4,10.23500000175,24.9575,7.64500000075,barley,Gharb
0.06566235,14.0,481.0,6.11,10.23500000175,24.9575,7.64500000075,barley,Fès-Meknès
0.2289,3.0,268.0,5.85,10.23500000175,24.9575,7.64500000075,barley,Tadla
0.250293402,5.36,237.87,5.8,10.23500000175,24.9575,7.64500000075,barley,Gharb
0.250293402,4.08,110.68,5.8,10.23500000175,24.9575,7.64500000075,barley,Fès-Meknès
0.195910715,8.0,367.0,5.91,9.3258333335,25.5866666675,4.47583333425,barley,Fès-Meknès
0.1815,5.0,291.0,5.2,9.3258333335,25.5866666675,4.47583333425,barley,Fès-Meknès
0.2289,4.0,312.0,5.61,10.23500000175,24.9575,7.64500000075,barley,Tadla
0.2289,6.0,141.0,5.85,10.23500000175,24.9575,7.64500000075,barley,Tadla
0.250293402,14.0,377.0,5.8,10.23500000175,24.9575,7.64500000075,barley,Fès-Meknès
0.111842553,10.25,365.09,6.37,10.23500000175,24.9575,7.64500000075,barley,Gharb
0.2289,2.0,143.0,5.58,10.23500000175,24.9575,7.64500000075,barley,Fès-Meknès
0.2289,6.62,128.64,5.45,10.23500000175,24.9575,7.64500000075,barley,Tadla
0.2289,9.52,387.02,5.45,10.23500000175,24.9575,7.64500000075,barley,Gharb
0.076819645,7.0,154.0,5.68,10.23500000175,24.9575,7.64500000075,barley,Fès-Meknès
0.2289,1.82,58.78,5.28,10.6866666675,25.6091666675,8.585833333250001,barley,Gharb
0.334,9.0,103.0,5.2,10.23500000175,24.9575,7.64500000075,barley,Fès-Meknès
0.097377506,1.9,106.0,7.75,10.23500000175,24.9575,7.64500000075,barley,Fès-Meknès
0.2289,2.0,133.0,5.75,10.23500000175,24.9575,7.64500000075,barley,Fès-Meknès
0.2289,2.0,276.0,5.78,10.23500000175,24.9575,7.64500000075,barley,Tadla
0.2255,20.61,129.73,5.4,10.23500000175,24.9575,7.64500000075,barley,Tadla
0.076,11.0,89.0,6.5,10.23500000175,24.9575,7.64500000075,barley,Gharb
0.076819645,8.8,210.0,5.68,10.23500000175,24.9575,7.64500000075,barley,Tadla
0.5041,9.0,155.0,4.9,10.23500000175,24.9575,7.64500000075,barley,Fès-Meknès
0.3095,6.0,133.0,5.4,10.23500000175,24.9575,7.64500000075,barley,Tadla
0.5213,7.0,150.0,5.3,10.23500000175,24.9575,7.64500000075,barley,Tadla
0.2622,3.0,67.0,5.1,10.23500000175,24.9575,7.64500000075,barley,Tadla
0.2888,14.0,492.0,5.8,10.23500000175,24.9575,7.64500000075,barley,Tadla
0.2546,2.0,92.0,5.6,10.23500000175,24.9575,7.64500000075,barley,Tadla
0.2488,6.0,244.0,5.1,10.23500000175,24.9575,7.64500000075,barley,Tadla
0.204,2.0,207.0,5.4,10.23500000175,24.9575,7.64500000075,barley,Tadla
0.2453,4.0,93.0,5.0,10.23500000175,24.9575,7.64500000075,barley,Tadla
0.120529872,2.2,128.0,6.98,10.23500000175,24.9575,7.64500000075,barley,Fès-Meknès
0.1868,4.0,365.0,5.6,10.23500000175,24.9575,7.64500000075,barley,Gharb
0.2626,4.0,133.0,5.1,10.23500000175,24.9575,7.64500000075,barley,Tadla
0.3115,3.0,127.0,5.7,10.23500000175,24.9575,7.64500000075,barley,Fès-Meknès
0.1831,2.0,290.0,5.0,10.23500000175,24.9575,7.64500000075,barley,Gharb
0.2017,1.0,127.0,5.3,10.23500000175,24.9575,7.64500000075,barley,Gharb
0.1441,2.0,130.0,5.8,10.23500000175,24.9575,7.64500000075,barley,Gharb
0.1988,2.0,157.0,5.8,10.23500000175,24.9575,7.64500000075,barley,Tadla
0.2017,6.0,328.0,5.3,10.4725,27.3066666675,6.0766666665,barley,Fès-Meknès
0.2017,5.0,354.0,5.3,10.4725,27.3066666675,6.0766666665,barley,Fès-Meknès
0.2017,3.0,265.0,5.3,10.4725,27.3066666675,6.0766666665,barley,Fès-Meknès
0.1116,4.0,352.0,5.6,10.4725,27.3066666675,6.0766666665,barley,Gharb
0.1793,1.0,402.0,5.8,10.4725,27.3066666675,6.0766666665,barley,Gharb
0.1479,2.0,137.0,5.7,10.4725,27.3066666675,6.0766666665,barley,Tadla
0.1,4.0,205.0,6.0,10.4725,27.3066666675,6.0766666665,barley,Gharb
0.17,3.0,339.0,5.2,11.013333334,28.431666665,6.71833333325,barley,Gharb
0.12,10.5,236.0,5.68,11.013333334,28.431666665,6.71833333325,barley,Gharb
0.16,4.08,212.0,5.63,11.013333334,28.431666665,6.71833333325,barley,Tadla
0.13,11.9,251.0,5.8,11.013333334,28.431666665,6.71833333325,barley,Tadla
0.2,21.3,417.0,5.7,11.013333334,28.431666665,6.71833333325,barley,Tadla
0.19,5.99,343.0,5.87,11.013333334,28.431666665,6.71833333325,barley,Gharb
0.0987,20.0,230.0,6.5,11.215000001,29.4958333325,5.60666666775,bean,
0.1214,5.0,187.0,6.6,11.215000001,29.4958333325,5.60666666775,bean,
0.1525,24.0,93.0,5.8,10.025,29.4158333325,3.40666666675,bean,
0.0468,210.0,980.0,7.8,10.025,29.4158333325,3.40666666675,bean,
0.231,5.0,671.0,5.3,10.025,29.4158333325,3.40666666675,bean,
0.145,1.0,187.0,5.5,11.215000001,29.4958333325,5.60666666775,bean,
0.221,229.0,1114.0,6.3,9.474999999,24.6325,5.37166666575,bean,
0.2074,65.0,487.0,6.5,9.474999999,24.6325,5.37166666575,bean,
0.0894,1.0,274.0,5.7,9.474999999,24.6325,5.37166666575,bean,
0.3619,103.0,521.0,6.6,9.474999999,24.6325,5.37166666575,bean,
0.1718,21.0,489.0,6.2,9.474999999,24.6325,5.37166666575,bean,
0.1463,175.0,862.0,6.6,9.474999999,24.6325,5.37166666575,bean,
0.1864,5.0,394.0,5.4,10.435833335,25.3275,7.538333334,bean,
0.17,2.0,212.0,5.67,10.435833335,25.3275,7.538333334,bean,
0.2081,85.0,526.0,5.9,9.474999999,24.6325,5.37166666575,bean,
0.17,2.96,148.0,7.13,9.474999999,24.6325,5.37166666575,bean,
0.17,1.0,124.0,5.67,10.435833335,25.3275,7.538333334,bean,
0.1244,6.0,418.0,6.6,11.71416666575,27.934166665,8.63166666575,bean,
0.0963,6.0,127.0,6.0,9.474999999,24.6325,5.37166666575,bean,
0.14,12.8,301.0,5.98,9.474999999,24.6325,5.37166666575,bean,
0.1705,2.0,211.0,5.5,9.474999999,24.6325,5.37166666575,bean,
0.2309,8.0,318.0,5.6,9.474999999,24.6325,5.37166666575,bean,
0.1915,4.0,190.0,5.7,9.474999999,24.6325,5.37166666575,bean,
0.11,5.46,251.0,6.53,9.474999999,24.6325,5.37166666575,bean,
0.163,6.0,282.0,6.0,9.474999999,24.6325,5.37166666575,bean,
0.000261711,2.0,172.0,5.2,10.435833335,25.3275,7.538333334,bean,
0.2021,4.0,269.0,5.8,10.435833335,25.3275,7.538333334,bean,
0.4818,39.0,276.0,5.9,9.474999999,24.6325,5.37166666575,bean,
0.11,42.0,283.0,7.87,9.474999999,24.6325,5.37166666575,bean,
0.11,174.0,1359.0,7.87,9.474999999,24.6325,5.37166666575,bean,
0.1255,5.0,367.0,5.4,10.435833335,25.3275,7.538333334,bean,
0.09,11.0,505.0,6.95,9.474999999,24.6325,5.37166666575,bean,
0.2174,6.0,181.0,5.4,10.435833335,25.3275,7.538333334,bean,
0.13,7.79,193.0,6.23,9.474999999,24.6325,5.37166666575,bean,
0.16,4.0,179.0,5.78,9.474999999,24.6325,5.37166666575,bean,
0.09,2.0,545.0,6.95,9.474999999,24.6325,5.37166666575,bean,
0.09,2.0,259.0,7.68,9.474999999,24.6325,5.37166666575,bean,
0.1255,9.0,394.0,5.4,10.435833335,25.3275,7.538333334,bean,
0.09,56.0,688.0,7.53,9.474999999,24.6325,5.37166666575,bean,
0.16,11.0,441.0,6.95,9.474999999,24.6325,5.37166666575,bean,
0.16,2.0,161.0,6.95,9.474999999,24.6325,5.37166666575,bean,
0.16,2.0,424.0,6.95,9.474999999,24.6325,5.37166666575,bean,
0.09,9.0,512.0,7.53,9.474999999,24.6325,5.37166666575,bean,
0.16,2.0,279.0,6.95,9.474999999,24.6325,5.37166666575,bean,
0.110631325,12.0,292.0,7.2,9.5416666675,27.950833335,3.78499999925,bean,
0.110631325,15.0,254.0,7.2,9.5416666675,27.950833335,3.78499999925,bean,
0.12,5.0,232.0,5.88,9.474999999,24.6325,5.37166666575,bean,
0.12,5.0,194.0,5.88,9.474999999,24.6325,5.37166666575,bean,
0.12,49.0,206.0,5.88,9.474999999,24.6325,5.37166666575,bean,
0.17684796,1.0,141.0,5.8,11.71416666575,27.934166665,8.63166666575,bean,
0.18,9.0,196.0,5.98,9.474999999,24.6325,5.37166666575,bean,
0.2279,17.0,867.0,5.3,10.23500000175,24.9575,7.64500000075,bean,
0.18,23.0,171.0,5.98,9.3258333335,25.5866666675,4.47583333425,bean,
0.16,14.0,206.0,6.56,9.3258333335,25.5866666675,4.47583333425,bean,
0.16,8.0,198.0,6.56,9.3258333335,25.5866666675,4.47583333425,bean,
0.16,13.0,145.0,6.58,9.3258333335,25.5866666675,4.47583333425,bean,
0.236689094,3.1,365.0,5.32,10.6866666675,25.6091666675,8.585833333250001,bean,
0.16,2.0,327.0,6.48,9.3258333335,25.5866666675,4.47583333425,bean,
0.16,3.0,163.0,6.48,9.3258333335,25.5866666675,4.47583333425,bean,
0.16,3.0,215.0,5.89,9.3258333335,25.5866666675,4.47583333425,bean,
0.16,6.0,294.0,6.4,9.3258333335,25.5866666675,4.47583333425,bean,
0.250293402,23.0,329.0,5.8,10.23500000175,24.9575,7.64500000075,bean,
0.16,159.0,1620.0,6.05,9.3258333335,25.5866666675,4.47583333425,bean,
0.134622792,4.0,308.0,6.9,9.3258333335,25.5866666675,4.47583333425,bean,
0.134622792,139.0,871.0,6.9,9.3258333335,25.5866666675,4.47583333425,bean,
0.250293402,9.0,274.0,5.8,10.23500000175,24.9575,7.64500000075,bean,
0.1333,20.0,255.0,5.4,10.23500000175,24.9575,7.64500000075,bean,
0.134622792,2.0,435.0,6.37,9.3258333335,25.5866666675,4.47583333425,bean,
0.134622792,8.0,230.0,6.9,9.3258333335,25.5866666675,4.47583333425,bean,
0.250293402,4.0,147.0,5.8,10.23500000175,24.9575,7.64500000075,bean,
0.1333,3.0,107.0,5.4,10.23500000175,24.9575,7.64500000075,bean,
0.195910715,5.0,361.0,5.8,9.3258333335,25.5866666675,4.47583333425,bean,
0.000261711,11.0,363.0,6.3,9.3258333335,25.5866666675,4.47583333425,bean,
0.250293402,46.0,469.0,5.8,10.23500000175,24.9575,7.64500000075,bean,
0.0808,2.0,274.0,5.6,10.6866666675,25.6091666675,8.585833333250001,bean,
0.2289,4.5,507.24,5.55,10.23500000175,24.9575,7.64500000075,bean,
0.0808,6.0,251.0,6.11,10.23500000175,24.9575,7.64500000075,bean,
0.250293402,7.42,202.51,5.8,10.23500000175,24.9575,7.64500000075,bean,
0.0808,8.84,276.78,6.15,9.3258333335,25.5866666675,4.47583333425,bean,
0.111842553,4.0,362.0,6.37,10.23500000175,24.9575,7.64500000075,bean,
0.2289,87.0,275.0,5.85,10.23500000175,24.9575,7.64500000075,bean,
0.250293402,29.0,397.0,5.8,10.23500000175,24.9575,7.64500000075,bean,
0.111842553,2.0,310.0,6.37,10.23500000175,24.9575,7.64500000075,bean,
0.076819645,6.8,142.0,5.68,10.23500000175,24.9575,7.64500000075,bean,
0.150259886,9.9,377.0,5.84,10.23500000175,24.9575,7.64500000075,bean,
0.109118423,1.9,330.0,6.3,10.23500000175,24.9575,7.64500000075,bean,
0.2313,4.0,220.0,5.4,10.23500000175,24.9575,7.64500000075,bean,
0.2216,8.0,361.0,5.4,10.23500000175,24.9575,7.64500000075,bean,
0.2984,3.0,162.0,5.8,10.23500000175,24.9575,7.64500000075,bean,
0.2223,3.0,378.0,5.5,10.23500000175,24.9575,7.64500000075,bean,
0.1464,2.0,231.0,5.6,10.23500000175,24.9575,7.64500000075,bean,
0.131968013,68.7,631.0,6.55,10.23500000175,24.9575,7.64500000075,bean,
0.1979,3.0,363.0,5.8,10.23500000175,24.9575,7.64500000075,bean,
0.1011,7.0,392.0,5.7,10.4725,27.3066666675,6.0766666665,bean,
0.09,2.18,298.0,5.85,11.013333334,28.431666665,6.71833333325,bean,
0.17,24.3,247.0,5.58,11.013333334,28.431666665,6.71833333325,bean,
0.110631325,6.0,626.0,7.2,9.5416666675,27.950833335,3.78499999925,bean,
0.110631325,6.0,158.0,7.2,9.5416666675,27.950833335,3.78499999925,bean,
0.069481704,12.0,282.0,7.1,9.3258333335,25.5866666675,4.47583333425,bean,
0.0969,2.0,195.0,6.0,10.23500000175,24.9575,7.64500000075,bean,
0.1727,3.0,451.0,7.2,10.025,29.4158333325,3.40666666675,bean,
0.000261711,28.0,517.0,5.95,9.3258333335,25.5866666675,4.47583333425,bean,
0.156,2.0,209.0,5.2,11.013333334,28.431666665,6.71833333325,bean,
